Type Ligne;Identifiant de l'élément;Structure;Type de l'élément;Statut de l'élément;Nom base français;Nom base anglais;Nom base espagnol;Nom attribut français;Nom attribut anglais;Nom attribut espagnol;Nom frontière français;Nom frontière anglais;Nom frontière espagnol;Code de la catégorie;Tags français;Tags anglais;Tags espagnol;Unité français;Unité anglais;Unité espagnol;Contributeur;Autres Contributeurs;Programme;Url du programme;Source;Localisation géographique;Sous-localisation géographique français;Sous-localisation géographique anglais;Sous-localisation géographique espagnol;Date de création;Date de modification;Période de validité;Incertitude;Réglementations;Transparence;Qualité;Qualité TeR;Qualité GR;Qualité TiR;Qualité C;Qualité P;Qualité M;Commentaire français;Commentaire anglais;Commentaire espagnol;Type poste;Nom poste français;Nom poste anglais;Nom poste espagnol;Total poste non décomposé;CO2f;CH4f;CH4b;N2O;Code gaz supplémentaire 1;Valeur gaz supplémentaire 1;Code gaz supplémentaire 2;Valeur gaz supplémentaire 2;Code gaz supplémentaire 3;Valeur gaz supplémentaire 3;Code gaz supplémentaire 4;Valeur gaz supplémentaire 4;Code gaz supplémentaire 5;Valeur gaz supplémentaire 5;Autres GES;CO2b
Poste;12895;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Agglomérés de houille;Concentrated coal;;;;;;;;Combustibles > Fossiles > Solides > Charbons;;;;kgCO2e/GJ PCI;kgCO2e/GJ ICV;;ADEME;;;;;France continentale;;;;17/10/2014;17/10/2014;déc-17;20;DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS);;;;;;;;;;;;Combustion;;;;95,8;95;0,03;0;0,795;;;;;;;;;;;0;0
Poste;12895;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Agglomérés de houille;Concentrated coal;;;;;;;;Combustibles > Fossiles > Solides > Charbons;;;;kgCO2e/GJ PCI;kgCO2e/GJ ICV;;ADEME;;;;;France continentale;;;;17/10/2014;17/10/2014;déc-17;20;DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS);;;;;;;;;;;;Amont;;;;8,85;3,3;5,55;0;0;;;;;;;;;;;0;0
Elément;12896;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Agglomérés de houille;Concentrated coal;;;;;;;;Combustibles > Fossiles > Solides > Charbons;combustible solide,charbon,agglomérés de houille;;;kgCO2e/kg;kgCO2e/kg;;ADEME;;;;;France continentale;;;;17/10/2014;17/10/2014;déc-17;20;DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS);;;;;;;;;;;;;;;;3,35;3,15;0,179;0;0,0254;;0;;0;;0;;0;;0;0;0
Poste;12896;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Agglomérés de houille;Concentrated coal;;;;;;;;Combustibles > Fossiles > Solides > Charbons;;;;kgCO2e/kg;kgCO2e/kg;;ADEME;;;;;France continentale;;;;17/10/2014;17/10/2014;déc-17;20;DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS);;;;;;;;;;;;Combustion;;;;3,07;3,04;9,60E-04;0;0,0254;;;;;;;;;;;0;0
Poste;12896;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Agglomérés de houille;Concentrated coal;;;;;;;;Combustibles > Fossiles > Solides > Charbons;;;;kgCO2e/kg;kgCO2e/kg;;ADEME;;;;;France continentale;;;;17/10/2014;17/10/2014;déc-17;20;DonnÃ©es de l'article L229-25 de la loi TECV, DonnÃ©es de l'EU Emissions Trading System (EU ETS);;;;;;;;;;;;Amont;;;;0,284;0,106;0,178;0;0;;;;;;;;;;;0;0
Elément;12897;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Agglomérés de houille;Concentrated coal;;;;;;;;Combustibles > Fossiles > Solides > Charbons;combustible solide,charbon,agglomérés de houille;;;kgCO2e/kWh PCI;kgCO2e/kWh ICV;;ADEME;;;;;France continentale;;;;17/10/2014;17/10/2014;déc-17;20;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;0,377;0,354;0,0201;0;2,86E-03;;0;;0;;0;;0;;0;0;0
Poste;12897;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Agglomérés de houille;Concentrated coal;;;;;;;;Combustibles > Fossiles > Solides > Charbons;;;;kgCO2e/kWh PCI;kgCO2e/kWh ICV;;ADEME;;;;;France continentale;;;;17/10/2014;17/10/2014;déc-17;20;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;Combustion;;;;0,345;0,342;1,08E-04;0;2,86E-03;;;;;;;;;;;0;0
Poste;12897;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Agglomérés de houille;Concentrated coal;;;;;;;;Combustibles > Fossiles > Solides > Charbons;;;;kgCO2e/kWh PCI;kgCO2e/kWh ICV;;ADEME;;;;;France continentale;;;;17/10/2014;17/10/2014;déc-17;20;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;Amont;;;;0,0319;0,0119;0,02;0;0;;;;;;;;;;;0;0
Elément;12898;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Agglomérés de houille;Concentrated coal;;;;;;;;Combustibles > Fossiles > Solides > Charbons;combustible solide,charbon,agglomérés de houille;;;kgCO2e/tep PCI;kgCO2e/toe ICV;;ADEME;;;;;France continentale;;;;17/10/2014;17/10/2014;déc-17;20;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;;;;;4397;4129;234;0;33,4;;0;;0;;0;;0;;0;0;0
Poste;12898;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Agglomérés de houille;Concentrated coal;;;;;;;;Combustibles > Fossiles > Solides > Charbons;;;;kgCO2e/tep PCI;kgCO2e/toe ICV;;ADEME;;;;;France continentale;;;;17/10/2014;17/10/2014;déc-17;20;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;Combustion;;;;4025;3990;1,26;0;33,4;;;;;;;;;;;0;0
Poste;12898;élément décomposé par poste et par gaz;Facteur d'émission;Valide générique;Agglomérés de houille;Concentrated coal;;;;;;;;Combustibles > Fossiles > Solides > Charbons;;;;kgCO2e/tep PCI;kgCO2e/toe ICV;;ADEME;;;;;France continentale;;;;17/10/2014;17/10/2014;déc-17;20;DonnÃ©es de l'article L229-25 de la loi TECV;;;;;;;;;;;;Amont;;;;372;139;233;0;0;;;;;;;;;;;0;0
Elément;28605;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;biologique, Aquitaine;organic, Aquitaine;;Sortie de ferme;At farm gate;;Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Ovins;Agneau,Agribalyse,Ovin,Agriculture;Ovine,Agribalyse,Lamb,Agricultural;;kgCO2e/kg de poids vif;kgCO2e/kg (live weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/12/2020;04/12/2020;31/12/2023;;;5;;4;;;;;;;;;;;;;12,6;;;;;;;;;;;;;;;;
Elément;28606;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;biologique, Ile-de-France;organic, Ile-de-France;;Sortie de ferme;At farm gate;;Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Ovins;Agneau,Agribalyse,Ovin,Agriculture;Ovine,Agribalyse,Lamb,Agricultural;;kgCO2e/kg de poids vif;kgCO2e/kg (live weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/12/2020;04/12/2020;31/12/2023;;;5;;4;;;;;;;;;;;;;25,4;;;;;;;;;;;;;;;;
Elément;28604;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;biologique, système n ° 3;biological system # 3;;Sortie de ferme;At farm gate;;Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Ovins;Agneau,Agribalyse,Ovin,Agriculture;Ovine,Agribalyse,Lamb,Agricultural;;kgCO2e/kg de poids vif;kgCO2e/kg (live weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/12/2020;04/12/2020;31/12/2023;;;5;;4;;;;;;;;;;;;;15;;;;;;;;;;;;;;;;
Elément;34344;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;collier, braisé ou bouilli;neck, braised or boiled;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes cuites;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;62,7;;;;;;;;;;;;;;;;
Elément;34237;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;collier, cru;neck, raw;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes crues;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;49,6;;;;;;;;;;;;;;;;
Elément;28365;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;conventionnel, moyenne nationale, aliments pour animaux;conventional, national average, animal feed;;Sortie de ferme;At farm gate;;Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Ovins;Agneau,Agribalyse,Ovin,Agriculture;Ovine,Agribalyse,Lamb,Agricultural;;kgCO2e/kg de poids vif;kgCO2e/kg (live weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/12/2020;04/12/2020;31/12/2023;;;5;;4;;;;;;;;;;;;;5,29;;;;;;;;;;;;;;;;
Elément;28364;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;conventionnel, panifiable, 15% d'humidité;conventional, bread-making, 15% humidity;;Sortie de ferme;At farm gate;;Achats de biens > Produits de l'agriculture et de la pêche > Produits animaux > Ovins;Agneau,Agribalyse,Ovin,Agriculture;Ovine,Agribalyse,Lamb,Agricultural;;kgCO2e/kg de poids vif;kgCO2e/kg (live weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/12/2020;04/12/2020;31/12/2023;;;5;;4;;;;;;;;;;;;;19,6;;;;;;;;;;;;;;;;
Elément;34239;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;côte filet, crue;chop fillet, raw;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes crues;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;49,6;;;;;;;;;;;;;;;;
Elément;34345;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;côte filet, grillée/poêlée;chop fillet, grilled/pan-fried;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes cuites;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;62,7;;;;;;;;;;;;;;;;
Elément;34240;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;côte première, crue;rib chop, raw;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes crues;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;49,6;;;;;;;;;;;;;;;;
Elément;34346;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;côte première, grillée/poêlée;rib chop, grilled/pan-fried;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes cuites;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;62,7;;;;;;;;;;;;;;;;
Elément;34233;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;côtelette, crue;cutlet, raw;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes crues;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;39,6;;;;;;;;;;;;;;;;
Elément;34340;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb cutlet;;côtelette, grillée;grilled;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes cuites;poissons,agneau et mouton,Agneau,Agribalyse,oeufs,viandes;eggs,lamb and sheep,Lamb cutlet,Agribalyse,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;50,1;;;;;;;;;;;;;;;;
Elément;34235;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;épaule, crue;shoulder, raw;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes crues;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;39,6;;;;;;;;;;;;;;;;
Elément;34236;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;épaule, maigre, crue;shoulder, lean, raw;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes crues;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;39,6;;;;;;;;;;;;;;;;
Elément;34343;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;épaule, maigre, rôtie/cuite au four;shoulder, lean, roasted/baked;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes cuites;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;50,1;;;;;;;;;;;;;;;;
Elément;34342;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;épaule, rôtie/cuite au four;shoulder, roasted/baked;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes cuites;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;50,1;;;;;;;;;;;;;;;;
Elément;34349;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;gigot, braisé;leg, braised;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes cuites;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;62,7;;;;;;;;;;;;;;;;
Elément;34234;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;gigot, cru;leg, raw;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes crues;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;49,6;;;;;;;;;;;;;;;;
Elément;34348;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;gigot, grillé/poêlé;leg, grilled/pan-fried;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes cuites;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;62,7;;;;;;;;;;;;;;;;
Elément;34341;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;gigot, rôti/cuit au four;leg, roasted/baked;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes cuites;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;62,7;;;;;;;;;;;;;;;;
Elément;34238;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;selle, crue;saddle, raw;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes crues;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;49,6;;;;;;;;;;;;;;;;
Elément;34350;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;selle, partie maigre, grillée/poêlée;saddle, grilled/pan-fried;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes cuites;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;62,7;;;;;;;;;;;;;;;;
Elément;34347;élément non décomposé;Facteur d'émission;Valide générique;Agneau;Lamb;;selle, partie maigre, rôtie/cuite au four;saddle, lean, roasted/baked;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Viandes, ?ufs, poissons > Viandes cuites;viandes,poissons,agneau et mouton,Agneau,Agribalyse,oeufs;eggs,lamb and sheep,Agribalyse,Lamb,meat,fish;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;62,7;;;;;;;;;;;;;;;;
Elément;33200;élément non décomposé;Facteur d'émission;Valide générique;Ail;Garlic;;cru;fresh;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Herbes;Agribalyse,aides culinaires et ingrédients divers,Ail,herbes fraîches;fresh herbs,Agribalyse,cooking aids and various ingredients,Garlic;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;0,375;;;;;;;;;;;;;;;;
Elément;33206;élément non décomposé;Facteur d'émission;Valide générique;Ail séché;Garlic;;poudre;powder, dried;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Aides culinaires et ingrédients divers > Herbes;Agribalyse,aides culinaires et ingrédients divers,Ail séché,herbes séchées;dried herbs,Agribalyse,cooking aids and various ingredients,Garlic;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;0,821;;;;;;;;;;;;;;;;
Elément;24245;élément décomposé par gaz;Facteur d'émission;Valide générique;Aimant;Magnet;;AlNiCo;AlNiCo;;;;;Achats de biens > Machines et équipements > Equipements électriques;base IMPACT,aimant;;;kgCO2e/kg;kgCO2e/kg;;ADEME;;Base IMPACT;http://www.base-impacts.ademe.fr/;;Monde;;;;06/11/2014;06/11/2014;déc-17;;;;;;;;;;;;;;;;;;26;24,2;1,47;0;0,242;;;;;;;;;;;0,0891;-0,036592
Elément;24244;élément décomposé par gaz;Facteur d'émission;Valide générique;Aimant;Magnet;;NdFeB;NdFeB;;;;;Achats de biens > Machines et équipements > Equipements électriques;base IMPACT,aimant;;;kgCO2e/kg;kgCO2e/kg;;ADEME;;Base IMPACT;http://www.base-impacts.ademe.fr/;;Monde;;;;06/11/2014;06/11/2014;déc-17;;;;;;;;;;;;;;;;;;33,5;30,7;2,43;0;0,343;;;;;;;;;;;2,01E-04;0,025609
Elément;28559;élément non décomposé;Facteur d'émission;Valide générique;Albacore;Albacore;;biologique, système n ° 1;biological system n ° 1;;Sortie de bateau;At landing;;Achats de biens > Produits de l'agriculture et de la pêche > Produits de la mer > Pêche;Pêche,Poisson,Agribalyse,Albacore;Albacore - NEA - Pelagic Trawl,Agribalyse,Albacore,Fishery;;kgCO2e/kg de poids vif;kgCO2e/kg (live weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/12/2020;04/12/2020;31/12/2023;;;5;;4;;;;;;;;;;;;;4,25;;;;;;;;;;;;;;;;
Elément;20852;élément non décomposé;Facteur d'émission;Valide générique;Alcool;Alcohol;Alcohol;;manufacture;fabricación;;;;Achats de biens > Plastiques et produits chimiques > Produits chimiques > Produits chimiques de base;Alcool;alcohol;alcohol;kgCO2e/tonne;kgCO2e/ton;;ADEME;;;;;France continentale;;;;05/11/2014;05/11/2014;déc-19;25;;;;0;0;0;0;0;0;;;;;;;;1467;;;;;;;;;;;;;;;;
Elément;32570;élément non décomposé;Facteur d'émission;Valide générique;Alcool fort;Spirits;;;;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées;gin,téquila,armagnac,saké,Alcool,rhum,pastis,fort,whisky,vodka;spirits,eau,vie,whisky,vodka,gin,tequila,rhum,armagnac,pastis,sake;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;Alcool fort de tout type : eau de vie, armagnac, whisky, rhum, vodka, gin, pastis, saké;Strong alcohol of all types: brandy, armagnac, whiskey, rum, vodka, gin, pastis, sake;;;;;;1,15;;;;;;;;;;;;;;;;
Elément;32575;élément non décomposé;Facteur d'émission;Valide générique;Alcool pur;Pure alcohol;;;;;;;;Achats de biens > Produits agro-alimentaires, plats préparés et boissons > Boissons > Boissons alcoolisées;Agribalyse,boissons,cocktails,Alcool pur;Pure alcohol,Agribalyse,drinks,cocktails;;kgCO2e/kg de poids net;kgCO2e/kg (net weight);;AGRIBALYSE;;AGRIBALYSE;https://app.agribalyse.fr/;https://ecolab.gitbook.io/documentation-agribalyse/;France continentale;;;;04/03/2021;04/03/2021;31/12/2023;;;5;;4;;;;;;;;;;;;;1,16;;;;;;;;;;;;;;;;
